unit_name,asa,background,fur,skin,eyes,posture,clothing,hats,item,accessories,rarity_score,rank,name
AGA479,545046172,White and Orange,Yellow,Silver,Normal,"Arm down, smiling",Blue Vneck,,,Aviators,107.69056593623084,718,AlgorillaArmy#479
AGA829,545154108,White and Pink,Normal,Purple,Normal,Arm down,Light Blue Tanktop,Green Afro,,Aviators,107.67287834458266,719,AlgorillaArmy#829
AGA592,545080336,Orange and Green,Normal,Purple,Blue,Arm down,White Tanktop,Bright Red Beanie Hat,,Anderson Glasses,107.4072769073497,720,AlgorillaArmy#592
AGA892,545194431,Purple and Light Green,Normal,Red,Purple,"Arm down, smiling",Blue Vneck,,,Anderson Glasses,107.08390705379053,721,AlgorillaArmy#892
AGA857,545186268,Orange and Green,Normal,Red,Purple,"Arm down, smiling",,Brown Tophat,,Yellow Shutter Shades,107.05929679771089,722,AlgorillaArmy#857
AGA854,545185596,Purple and Light Green,Normal,Normal,Green,Arm up,White Tanktop,Green Fishing Hat,Blue Selfiestick,Aviators,106.99140549878308,723,AlgorillaArmy#854
AGA464,545041840,White and Pink,Yellow,Normal,Normal,Arm up,Light Blue Tanktop,Blue Beanie,Pink Gold Selfiestick,,106.95642117791472,724,AlgorillaArmy#464
AGA468,545042944,Light Pink and Red,Normal,Normal,Blue,"Arm up, smiling",White Tanktop,Normal Dreads,Blue Selfiestick,,106.92319538222412,725,AlgorillaArmy#468
AGA638,545093173,Light Green and Mid Green,Red,Yellow,Green,"Arm up, smiling",Light Blue Tanktop,Green Fishing Hat,Blue Selfiestick,,106.63014427189944,726,AlgorillaArmy#638
AGA441,545035780,Bright Pink and Light Blue,Normal,Normal,Normal,"Arm up, smiling",Light Blue Tanktop,Red Backwards Cap,Yellow Cocktail,Yellow Shutter Shades,106.38317373532396,727,AlgorillaArmy#441
AGA674,545103123,Light Green and Mid Green,Purple,Silver,Green,Arm down,Yellow Tanktop,,,Red Clown Nose,106.19245869730784,728,AlgorillaArmy#674
AGA165,384714676,Light Pink and Red,Normal,Green,Yellow,"Arm down, smiling",,Green Backwards Cap,,Silver Algo Necklace,105.92022371069255,729,AlgorillaArmy#165
AGA236,409059395,Purple and Light Green,Purple,Yellow,Pink,Arm down,,Green Beanie,,Yellow Shutter Shades,105.88721462779152,730,AlgorillaArmy#236
AGA153,384700342,Grey and Green,Pink,Normal,Normal,Arm up,,,Spear,Morpheus Glasses,105.6748197823117,731,AlgorillaArmy#153
AGA941,545203348,Bright Pink and Light Blue,Pink,Green,Yellow,Arm down,Blue Hawaiian Shirt,Normal Dreads,,,105.48720128003484,732,AlgorillaArmy#941
AGA487,545048820,Light Pink and Red,Green,Yellow,Yellow,Arm up,,,Claymore,,105.4102725836188,733,AlgorillaArmy#487
AGA753,545144085,Grey and Green,Normal,Normal,Normal,Arm up,White Tanktop,Normal Dreads,Purple Cocktail,,105.30648820584034,734,AlgorillaArmy#753
AGA884,545192544,White and Pink,Yellow,Yellow,Bloodshot,"Arm up, smiling",Purple Hawaiian Shirt,,Red Selfiestick,,105.20671375218596,735,AlgorillaArmy#884
AGA788,545147810,Purple and Light Green,Red,Normal,Normal,Arm up,,Blue Beanie,Banana,White Shudder Shades,105.1753352495675,736,AlgorillaArmy#788
AGA187,384753801,Light Pink and Red,Blue,Pink,Normal,Arm down,Orange Hawaiian Shirt,Green Beanie,,,105.02720744097084,737,AlgorillaArmy#187
AGA562,545076580,Bright Pink and Purple,Green,Yellow,Normal,Arm down,Red Tanktop,Blue Fishing Hat,,Black Eyepatch,104.991118973305,738,AlgorillaArmy#562
AGA650,545096837,White and Orange,Yellow,Green,Green,Arm down,,Green Afro,,Morpheus Glasses,104.9298034388016,739,AlgorillaArmy#650
AGA552,545075365,Purple and Light Green and White Radial,Red,Red,Blue,Arm down,White Tanktop,White Fishing Hat,,,104.61363639883504,740,AlgorillaArmy#552
AGA95,379201775,Grey and Green,Green,Blue,Green,Arm down,Pink Sports Bra,,,,104.52685181430964,741,AlgorillaArmy#95
AGA41,377742125,Bright Pink and Purple,Normal,Yellow,Normal,Arm up,,Yellow Beanie,Yellow Cocktail,Anderson Glasses,104.51268757518028,742,AlgorillaArmy#41
AGA692,545108191,Bright Pink and Light Blue,Normal,Yellow,Bloodshot,"Arm up, smiling",White Tanktop,,Purple Cocktail,Aviators,104.45436287709396,743,AlgorillaArmy#692
AGA544,545074464,Bright Pink and Purple,Normal,Blue,Blue,Arm down,Leather Belt,Brown Tophat,,,104.19762310067296,744,AlgorillaArmy#544
AGA749,545143723,Light Blue and Deep Blue,Green,Normal,Green,"Arm up, smiling",,Blue Fishing Hat,Blue Selfiestick,White Shudder Shades,104.08990090293148,745,AlgorillaArmy#749
AGA321,449478988,Sky Blue and White,Green,Purple,Pink,Arm down,Yellow Tanktop,White Fishing Hat,,,103.95445407413492,746,AlgorillaArmy#321
AGA845,545183462,Brown and Gold Radial,Normal,Red,Green,"Arm up, smiling",,,Red Selfiestick,Neo Glasses,103.7728014052237,747,AlgorillaArmy#845
AGA547,545074726,Light Grey and Yellow,Normal,Pink,Green,"Arm down, smiling",White Tanktop,White Fishing Hat,,Anderson Glasses,103.44244681129916,748,AlgorillaArmy#547
AGA821,545151626,Purple and Light Green,Blue,Red,Pink,"Arm down, smiling",,Green Beanie,,White Shudder Shades,103.38001448368166,749,AlgorillaArmy#821
AGA397,545001502,Grey and Green,Normal,Normal,Pink,Arm down,Yellow Vneck,,,,103.32430755344436,750,AlgorillaArmy#397
AGA657,545098687,Grey and Green,Normal,Normal,Red,"Arm down, smiling",Red Tanktop,Blue Beanie,,Yellow Shutter Shades,103.14729806177212,751,AlgorillaArmy#657
AGA795,545148766,White and Purple,Normal,Normal,Blue,Arm down,Purple Hawaiian Shirt,Red Backwards Cap,,White Shudder Shades,103.13470109953585,752,AlgorillaArmy#795
AGA186,384751446,Light Green and Mid Green,Normal,Green,Normal,Arm down,Light Blue Tanktop,Red Backwards Cap,,Red Clown Nose,103.07160198684078,753,AlgorillaArmy#186
AGA681,545105110,Purple and Light Green and White Radial,Yellow,Silver,Pink,"Arm down, smiling",White Tanktop,,,,102.99019721642613,754,AlgorillaArmy#681
AGA543,545074394,Purple and Light Green and White Radial,Red,Red,Yellow,"Arm down, smiling",Yellow Tanktop,,,Morpheus Glasses,102.8100919775079,755,AlgorillaArmy#543
AGA332,449506675,Bright Pink and Purple,Normal,Pink,Yellow,"Arm down, smiling",Red Vneck,,,Yellow Shutter Shades,102.79523164177456,756,AlgorillaArmy#332
AGA864,545187815,Grey and Silver Radial,Normal,Normal,Normal,"Arm down, smiling",Blue Hawaiian Shirt,Red Backwards Cap,,Black Eyepatch,102.47041919457094,757,AlgorillaArmy#864
AGA358,449590039,Light Blue and Deep Blue,Normal,Pink,Pink,Arm up,,Blue Fishing Hat,Pink Gold Selfiestick,Blue Shutter Shades,102.17387489218603,758,AlgorillaArmy#358
AGA851,545184787,White and Pink,Pink,Red,Normal,Arm down,,Yellow Backwards Cap,,,102.16580492281771,759,AlgorillaArmy#851
AGA723,545140923,White and Pink,Green,Normal,Pink,Arm down,Blue Hawaiian Shirt,Green Fishing Hat,,Yellow Shutter Shades,102.0705128890949,760,AlgorillaArmy#723
AGA563,545076655,White and Pink,Pink,Green,Bloodshot,Arm up,,,Spear,,101.7561090225564,761,AlgorillaArmy#563
AGA471,545043798,Orange and Green,Normal,Normal,Normal,"Arm down, smiling",Red Vneck,Yellow Beanie,,,101.61106980359652,762,AlgorillaArmy#471
AGA393,545000960,Bright Pink and Light Blue,Purple,Red,Blue,Arm up,,,Claymore,,101.39599327700014,763,AlgorillaArmy#393
AGA679,545104510,White and Orange,Yellow,Normal,Blue,Arm down,Purple Hawaiian Shirt,Bright Red Beanie Hat,,,101.1649260195952,764,AlgorillaArmy#679
AGA482,545046994,Light Grey and Yellow,Normal,Yellow,Normal,Arm up,Yellow Tanktop,Green Fishing Hat,Banana,White Shudder Shades,101.16009183880196,765,AlgorillaArmy#482
AGA804,545149829,Sky Blue and White,Normal,Normal,Purple,Arm up,Yellow Tanktop,,Yellow Cocktail,Morpheus Glasses,100.8297966723044,766,AlgorillaArmy#804
AGA97,379203813,Purple and Light Green and White Radial,Green,Normal,Blue,Arm down,Blue Vneck,,,,100.54945629413714,767,AlgorillaArmy#97
AGA933,545201907,White and Pink,Purple,Red,Normal,"Arm up, smiling",,Normal Dreads,Pink Gold Selfiestick,,100.48015873612398,768,AlgorillaArmy#933
AGA444,545036625,Orange and Green,Normal,Green,Blue,Arm down,,Gold Dreads,,,100.26734076292496,769,AlgorillaArmy#444
AGA426,545031246,Sky Blue and White,Pink,Pink,Blue,"Arm down, smiling",Yellow Tanktop,Normal Dreads,,,100.19631153621508,770,AlgorillaArmy#426
AGA709,545139279,Bright Pink and Purple,Yellow,Red,Green,Arm up,Yellow Tanktop,Green Fishing Hat,Pink Gold Selfiestick,,99.94506299334026,771,AlgorillaArmy#709
AGA580,545078818,Grey and Green,Purple,Pink,Green,"Arm up, smiling",,Blue Fishing Hat,Red Selfiestick,,99.8197910640307,772,AlgorillaArmy#580
AGA27,377720740,Grey and Silver Radial,Normal,Silver,Blue,"Arm down, smiling",,Silver Crown,,,99.667801177831,773,AlgorillaArmy#27
AGA741,545142680,Purple and Light Green,Pink,Red,Normal,Arm up,White Tanktop,Red Backwards Cap,Pink Gold Selfiestick,,99.44916015527993,774,AlgorillaArmy#741
AGA273,425871714,Light Green and Mid Green,Blue,Gold,Yellow,Arm down,Blue Vneck,,,,99.32214281911726,775,AlgorillaArmy#273
AGA554,545075611,Light Blue and Deep Blue,Normal,Green,Normal,"Arm up, smiling",Light Blue Tanktop,,Oar,,99.04986529714952,776,AlgorillaArmy#554
AGA413,545027701,White and Orange,Green,Normal,Blue,"Arm up, smiling",Light Blue Tanktop,,Green Cocktail,Morpheus Glasses,99.0446247551349,777,AlgorillaArmy#413
AGA810,545150426,White and Purple,Purple,Normal,Red,"Arm down, smiling",Orange Hawaiian Shirt,Yellow Beanie,,,99.03902842112466,778,AlgorillaArmy#810
AGA972,545207001,Orange and Green,Normal,Normal,Normal,Arm up,Yellow Tanktop,Green Fishing Hat,Blue Selfiestick,Yellow Shutter Shades,98.96840244446236,779,AlgorillaArmy#972
AGA787,545147710,Orange and Green,Normal,Normal,Purple,"Arm up, smiling",Orange Hawaiian Shirt,,Banana,White Shudder Shades,98.94222715429808,780,AlgorillaArmy#787
AGA615,545085729,Bright Pink and Purple,Normal,Normal,Red,"Arm down, smiling",Black Vneck,Blue Fishing Hat,,,98.87363368771776,781,AlgorillaArmy#615
AGA541,545074144,Sky Blue and White,Blue,Normal,Normal,"Arm up, smiling",White Tanktop,Blue Fishing Hat,Pink Gold Selfiestick,Yellow Shutter Shades,98.51794796140486,782,AlgorillaArmy#541
AGA40,377740989,Light Grey and Yellow,Normal,Red,Blue,"Arm up, smiling",Light Blue Tanktop,,Spear,,98.4352684379572,783,AlgorillaArmy#40
AGA621,545087854,White and Purple,Normal,Red,Blue,Arm down,Yellow Tanktop,Black Tophat,,,98.37289677251412,784,AlgorillaArmy#621
AGA724,545141036,Orange and Green,Normal,Normal,Red,"Arm down, smiling",,Rainbow Afro,,Blue Shutter Shades,98.3302209131613,785,AlgorillaArmy#724
AGA720,545140522,Bright Pink and Light Blue,Normal,Normal,Normal,"Arm down, smiling",Blue Hawaiian Shirt,Rainbow Afro,,,98.21253335552446,786,AlgorillaArmy#720
AGA834,545155777,Sky Blue and White,Pink,Normal,Bloodshot,Arm down,Leather Belt,Yellow Beanie,,,98.05850907778948,787,AlgorillaArmy#834
AGA556,545075852,White and Purple,Purple,Red,Yellow,"Arm up, smiling",Blue Hawaiian Shirt,,Red Selfiestick,,97.86322613799268,788,AlgorillaArmy#556
AGA747,545143393,White and Orange,Yellow,Green,Normal,Arm down,Orange Hawaiian Shirt,Green Fishing Hat,,Yellow Shutter Shades,97.85742624983968,789,AlgorillaArmy#747
AGA776,545146670,Purple and Light Green,Red,Green,Green,Arm up,Red Tanktop,,Green Cocktail,Blue Shutter Shades,97.61934885343648,790,AlgorillaArmy#776
AGA640,545093856,Light Blue and Deep Blue,Blue,Blue,Bloodshot,Arm up,Leather Belt,,Green Cocktail,,97.44031152066584,791,AlgorillaArmy#640
AGA686,545106662,Light Green and Mid Green,Red,Pink,Purple,"Arm down, smiling",,Green Backwards Cap,,,97.2966109861386,792,AlgorillaArmy#686
AGA549,545074908,Light Grey and Yellow,Normal,Pink,Red,Arm down,,Red Dreads,,,97.29368415883516,793,AlgorillaArmy#549
AGA325,449487790,White and Orange,Yellow,Red,Pink,Arm up,,Green Fishing Hat,Pink Gold Selfiestick,,97.03574814854151,794,AlgorillaArmy#325
AGA653,545097696,Light Blue and Deep Blue,Silver,Normal,Purple,Arm up,,,Banana,Blue Shutter Shades,97.00655408094084,795,AlgorillaArmy#653
AGA194,384764695,Purple and Light Green,Pink,Normal,Blue,Arm up,Orange Hawaiian Shirt,,Green Cocktail,Yellow Shutter Shades,96.66392040250108,796,AlgorillaArmy#194
AGA515,545070820,Light Grey and Yellow,Red,Silver,Green,"Arm down, smiling",,Green Backwards Cap,,,96.41344436314029,797,AlgorillaArmy#515
AGA945,545203805,White and Purple,Red,Green,Normal,"Arm down, smiling",Red Tanktop,Green Beanie,,,96.33136768182564,798,AlgorillaArmy#945
AGA694,545137590,White and Pink,Silver,Purple,Green,Arm down,Blue Vneck,,,,96.3247627066341,799,AlgorillaArmy#694
AGA168,384723077,Purple and Light Green,Pink,Pink,Normal,"Arm up, smiling",Yellow Tanktop,,Banana,Aviators,96.02412350984306,800,AlgorillaArmy#168
AGA889,545193750,White and Pink,Red,Red,Normal,"Arm down, smiling",,Pink Dreads,,,95.97348568463318,801,AlgorillaArmy#889
AGA981,545207920,Sky Blue and White,Green,Blue,Pink,Arm up,Orange Hawaiian Shirt,,Banana,,95.96416913808218,802,AlgorillaArmy#981
AGA229,409027094,Bright Pink and Light Blue,Normal,Yellow,Blue,"Arm up, smiling",White Tanktop,Yellow Beanie,Red Selfiestick,,95.54631690008247,803,AlgorillaArmy#229
AGA784,545147401,Light Blue and Deep Blue,Red,Green,Green,Arm down,,Red Backwards Cap,,Anderson Glasses,95.49384886966855,804,AlgorillaArmy#784
AGA247,409091928,White and Orange,Normal,Red,Yellow,Arm down,,Bright Red Beanie Hat,,Anderson Glasses,95.33480228074195,805,AlgorillaArmy#247
AGA812,545150623,Orange and Green,Normal,Pink,Pink,Arm down,Pink Vneck,,,Blue Shutter Shades,95.25383413820552,806,AlgorillaArmy#812
AGA701,545138529,Bright Pink and Light Blue,Red,Red,Purple,"Arm up, smiling",,,Gold Selfiestick,,95.08063889700836,807,AlgorillaArmy#701
AGA364,539418939,Grey and Silver Radial,Normal,Normal,Normal,"Arm down, smiling",,Red Dreads,,Yellow Shutter Shades,94.95404030121183,808,AlgorillaArmy#364
AGA579,545078675,Light Green and Mid Green,Blue,Green,Blue,"Arm up, smiling",Blue Hawaiian Shirt,,Banana,Blue Shutter Shades,94.77488725273584,809,AlgorillaArmy#579
AGA407,545026313,White and Purple,Normal,Green,Normal,"Arm down, smiling",,Silver Crown,,Yellow Shutter Shades,94.39348564866536,810,AlgorillaArmy#407
AGA824,545152429,White and Pink,Green,Silver,Green,Arm down,Light Blue Tanktop,Blue Fishing Hat,,,94.26417625660304,811,AlgorillaArmy#824
AGA80,378935942,White and Purple,Normal,Yellow,Normal,"Arm down, smiling",Blue Vneck,Yellow Beanie,,,94.21437293321544,812,AlgorillaArmy#80
AGA429,545032477,Grey and Silver Radial,Normal,Normal,Normal,Arm up,Orange Hawaiian Shirt,,Pink Gold Selfiestick,Neo Glasses,94.18875150164452,813,AlgorillaArmy#429
AGA995,545209805,Bright Pink and Light Blue,Silver,Red,Red,"Arm down, smiling",Blue Hawaiian Shirt,,,Blue Shutter Shades,94.18019799203864,814,AlgorillaArmy#995
AGA719,545140335,Light Pink and Red,Silver,Green,Red,Arm up,,,Purple Cocktail,,94.15115896182124,815,AlgorillaArmy#719
AGA317,449467663,Orange and Green,Normal,Red,Green,"Arm down, smiling",Leather Belt,Normal Dreads,,,93.81969246943768,816,AlgorillaArmy#317
AGA624,545088821,Light Blue and Deep Blue,Normal,Normal,Normal,"Arm up, smiling",Green Tanktop,,Purple Cocktail,,93.79335240691238,817,AlgorillaArmy#624
AGA591,545080227,Light Blue and Deep Blue,Green,Blue,Blue,"Arm down, smiling",,Green Beanie,,Yellow Shutter Shades,93.72755875396916,818,AlgorillaArmy#591
AGA947,545203984,Orange and Green,Normal,Normal,Red,"Arm down, smiling",,Normal Dreads,,Neo Glasses,93.40775824799464,819,AlgorillaArmy#947
AGA33,377730790,Light Green and Mid Green,Silver,Silver,Normal,"Arm down, smiling",,White Fishing Hat,,,93.3055533280033,820,AlgorillaArmy#33
AGA506,545069752,Bright Pink and Light Blue,Blue,Blue,Green,Arm down,White Tanktop,Blue Beanie,,,93.20425053843736,821,AlgorillaArmy#506
AGA865,545188040,Grey and Green,Normal,Normal,Green,Arm up,Red Tanktop,,Pink Gold Selfiestick,Neo Glasses,93.06598181060608,822,AlgorillaArmy#865
AGA989,545209144,Sky Blue and White,Normal,Blue,Normal,"Arm up, smiling",Green Tanktop,,Red Selfiestick,,92.91957857304324,823,AlgorillaArmy#989
AGA943,545203550,Bright Pink and Purple,Normal,Blue,Normal,"Arm up, smiling",,Green Backwards Cap,Yellow Cocktail,,92.91641926755835,824,AlgorillaArmy#943
AGA895,545195204,Bright Pink and Light Blue,Normal,Normal,Blue,Arm up,,,Purple Cocktail,Red Clown Nose,92.50475948921545,825,AlgorillaArmy#895
AGA841,545182586,Bright Pink and Purple,Yellow,Pink,Normal,Arm down,Red Tanktop,,,Red Clown Nose,92.38817472391432,826,AlgorillaArmy#841
AGA622,545088262,White and Orange,Normal,Normal,Blue,"Arm up, smiling",Light Blue Tanktop,,Pink Gold Selfiestick,Anderson Glasses,92.3675084462072,827,AlgorillaArmy#622
AGA270,425857127,Light Green and Mid Green,Normal,Pink,Red,Arm up,,,Purple Cocktail,Morpheus Glasses,92.23567870073671,828,AlgorillaArmy#270
AGA566,545076973,White and Purple,Normal,Normal,Yellow,"Arm down, smiling",White Tanktop,Blue Dreads,,,91.75625240595024,829,AlgorillaArmy#566
AGA922,545200919,White and Orange,Green,Yellow,Blue,"Arm up, smiling",,Blue Fishing Hat,Green Cocktail,,90.9761147529556,830,AlgorillaArmy#922
AGA568,545077199,Sky Blue and White,Normal,Pink,Normal,Arm up,Light Blue Tanktop,Blue Fishing Hat,Pink Gold Selfiestick,,90.89750073770152,831,AlgorillaArmy#568
AGA140,384686301,Light Green and Mid Green,Purple,Normal,Pink,"Arm up, smiling",,,Red Selfiestick,Blue Shutter Shades,90.85881761975445,832,AlgorillaArmy#140
AGA598,545081034,Grey and Green,Normal,Blue,Green,Arm down,Red Tanktop,Blue Fishing Hat,,White Shudder Shades,90.8065160660075,833,AlgorillaArmy#598
AGA133,384678953,Grey and Green,Yellow,Gold,Normal,"Arm down, smiling",,Red Backwards Cap,,,90.74841210042705,834,AlgorillaArmy#133
AGA385,545000034,White and Pink,Normal,Normal,Yellow,Arm down,,Black Tophat,,Yellow Shutter Shades,90.72104305131064,835,AlgorillaArmy#385
AGA134,384680230,Light Green and Mid Green,Pink,Yellow,Blue,Arm down,,Yellow Banana Hat,,,90.53238785601609,836,AlgorillaArmy#134
AGA262,425832103,Light Blue and Deep Blue,Green,Normal,Normal,"Arm up, smiling",,Red Backwards Cap,Red Selfiestick,,90.28617791528193,837,AlgorillaArmy#262
AGA490,545049546,Orange and Green,Yellow,Pink,Pink,Arm down,White Tanktop,,,Anderson Glasses,90.26600287144674,838,AlgorillaArmy#490
AGA930,545201644,Light Blue and Deep Blue,Normal,Normal,Purple,"Arm up, smiling",Light Blue Tanktop,,Purple Cocktail,,90.18971956554712,839,AlgorillaArmy#930
AGA384,544999943,White and Pink,Purple,Red,Normal,"Arm down, smiling",Green Tanktop,,,Yellow Shutter Shades,90.1610832042612,840,AlgorillaArmy#384
AGA553,545075480,Orange and Green,Normal,Normal,Pink,Arm down,Yellow Tanktop,Blue Fishing Hat,,Aviators,89.8135630477556,841,AlgorillaArmy#553
AGA169,384723965,Sky Blue and White,Normal,Green,Blue,Arm up,Light Blue Tanktop,,Blue Selfiestick,White Shudder Shades,89.80892724175277,842,AlgorillaArmy#169
AGA346,449551367,White and Pink,Green,Red,Pink,Arm down,White Tanktop,White Fishing Hat,,,89.80257765920487,843,AlgorillaArmy#346
AGA711,545139419,White and Pink,Blue,Pink,Blue,"Arm down, smiling",Black Vneck,,,,89.7242293764899,844,AlgorillaArmy#711
AGA163,384713002,Grey and Silver Radial,Red,Silver,Normal,"Arm down, smiling",Blue Vneck,,,,89.71742253973503,845,AlgorillaArmy#163
AGA581,545078997,Light Blue and Deep Blue,Yellow,Normal,Red,"Arm up, smiling",White Tanktop,,Banana,Aviators,89.6983931181407,846,AlgorillaArmy#581
AGA315,449460207,Grey and Green,Pink,Normal,Green,"Arm down, smiling",,Blue Dreads,,,89.47553887995855,847,AlgorillaArmy#315
AGA573,545077732,Light Green and Mid Green,Normal,Normal,Pink,"Arm up, smiling",White Tanktop,,Banana,Neo Glasses,89.01038905980681,848,AlgorillaArmy#573
AGA937,545202694,Light Blue and Deep Blue,Green,Normal,Bloodshot,Arm up,Blue Hawaiian Shirt,,Banana,,89.00679997456791,849,AlgorillaArmy#937
AGA259,425820868,Light Grey and Yellow,Pink,Blue,Yellow,Arm down,Leather Belt,,,Aviators,88.93908325788361,850,AlgorillaArmy#259
AGA593,545080421,Purple and Light Green,Normal,Purple,Yellow,Arm up,Yellow Tanktop,,Banana,Yellow Shutter Shades,88.91425102189659,851,AlgorillaArmy#593
AGA611,545084265,Light Green and Mid Green,Red,Normal,Yellow,"Arm up, smiling",,White Fishing Hat,Pink Gold Selfiestick,,88.76080326424892,852,AlgorillaArmy#611
AGA198,384767947,White and Orange,Normal,Normal,Blue,Arm down,Pink Vneck,Green Fishing Hat,,,88.64420433595662,853,AlgorillaArmy#198
AGA875,545190242,Light Green and Mid Green,Normal,Pink,Blue,Arm down,,Green Backwards Cap,,Blue Shutter Shades,88.60404177153475,854,AlgorillaArmy#875
AGA775,545146552,Light Grey and Yellow,Green,Yellow,Red,Arm down,Light Blue Tanktop,Green Fishing Hat,,,88.45907585006837,855,AlgorillaArmy#775
AGA974,545207228,Light Pink and Red,Normal,Normal,Bloodshot,"Arm down, smiling",Black Vneck,,,,87.92652816850782,856,AlgorillaArmy#974
AGA416,545028430,Sky Blue and White,Normal,Normal,Green,"Arm down, smiling",,Yellow Beanie,,Red Clown Nose,87.89100170092996,857,AlgorillaArmy#416
AGA935,545202342,Bright Pink and Purple,Yellow,Purple,Normal,Arm down,Red Tanktop,Green Fishing Hat,,,87.54451295090475,858,AlgorillaArmy#935
AGA627,545089602,Light Pink and Red,Red,Blue,Normal,"Arm down, smiling",,Yellow Beanie,,Morpheus Glasses,87.511015812612,859,AlgorillaArmy#627
AGA513,545070601,White and Purple,Normal,Blue,Yellow,Arm down,White Tanktop,Green Fishing Hat,,White Shudder Shades,87.1282750660454,860,AlgorillaArmy#513
AGA799,545149355,White and Pink,Yellow,Normal,Bloodshot,"Arm up, smiling",,,Red Selfiestick,Blue Shutter Shades,86.99431197814036,861,AlgorillaArmy#799
AGA646,545095539,Grey and Green,Pink,Red,Purple,Arm down,Purple Hawaiian Shirt,,,,86.96224635109196,862,AlgorillaArmy#646
AGA69,378889133,Bright Pink and Light Blue,Normal,Gold,Normal,"Arm down, smiling",,Green Fishing Hat,,Yellow Shutter Shades,86.88015253822125,863,AlgorillaArmy#69
AGA110,384640994,Bright Pink and Purple,Normal,Yellow,Normal,Arm up,Red Tanktop,,Banana,Morpheus Glasses,86.44883996184049,864,AlgorillaArmy#110
AGA729,545141489,Purple and Light Green,Normal,Pink,Pink,Arm up,Yellow Tanktop,,Red Selfiestick,,86.21719084870563,865,AlgorillaArmy#729
AGA239,409065340,White and Orange,Green,Blue,Normal,"Arm down, smiling",,Green Fishing Hat,,Morpheus Glasses,86.14475073719677,866,AlgorillArmy#239
AGA949,545204207,Orange and Green,Normal,Blue,Normal,"Arm up, smiling",Light Blue Tanktop,,Blue Selfiestick,Blue Shutter Shades,86.10035890156192,867,AlgorillaArmy#949
AGA183,384746948,Purple and Light Green,Red,Normal,Red,"Arm up, smiling",Red Tanktop,,Red Selfiestick,,86.08388430231993,868,AlgorillaArmy#183
AGA542,545074267,Purple and Light Green,Normal,Normal,Normal,"Arm up, smiling",,Blue Beanie,Pink Gold Selfiestick,,85.82032564258827,869,AlgorillaArmy#542
AGA586,545079621,Sky Blue and White,Blue,Red,Bloodshot,Arm down,,Bright Red Beanie Hat,,,85.3665579345207,870,AlgorillaArmy#586
AGA704,545138789,Sky Blue and White,Normal,Blue,Green,Arm down,Red Tanktop,,,Red Clown Nose,85.34282861474242,871,AlgorillaArmy#704
AGA641,545094181,Bright Pink and Purple,Purple,Blue,Yellow,Arm down,White Tanktop,Yellow Beanie,,,85.14838717035144,872,AlgorillaArmy#641
AGA238,409063637,Purple and Light Green,Blue,Green,Green,Arm down,White Tanktop,,,Red Clown Nose,85.14145883194361,873,AlgorillaArmy#238
AGA728,545141374,Brown and Gold Radial,Normal,Normal,Purple,"Arm down, smiling",Red Tanktop,,,,84.64250288791503,874,AlgorillaArmy#728
AGA908,545198109,Light Green and Mid Green,Normal,Green,Blue,Arm down,White Tanktop,White Fishing Hat,,Blue Shutter Shades,84.59831500003696,875,AlgorillaArmy#908
AGA843,545183033,Bright Pink and Purple,Green,Yellow,Yellow,"Arm down, smiling",Green Tanktop,,,,84.4466969599467,876,AlgorillaArmy#843
AGA514,545070678,White and Purple,Normal,Silver,Yellow,Arm down,Red Tanktop,,,Yellow Shutter Shades,84.07912471030764,877,AlgorillaArmy#514
AGA732,545141766,Sky Blue and White,Yellow,Blue,Normal,Arm down,Light Blue Tanktop,,,Silver Algo Necklace,84.06162400605928,878,AlgorillaArmy#732
AGA920,545200730,Grey and Green,Normal,Normal,Green,"Arm down, smiling",Blue Vneck,,,Aviators,84.0284849073787,879,AlgorillaArmy#920
AGA993,545209578,White and Pink,Normal,Blue,Pink,"Arm up, smiling",,,Banana,Neo Glasses,83.86390984485949,880,AlgorillaArmy#993
AGA118,384656013,Purple and Light Green,Silver,Silver,Red,Arm down,White Tanktop,,,,83.82867548069545,881,AlgorillaArmy#118
AGA613,545084776,Light Pink and Red,Normal,Blue,Normal,Arm down,Yellow Tanktop,Blue Fishing Hat,,White Shudder Shades,83.82596899437468,882,AlgorillaArmy#613
AGA842,545182796,Bright Pink and Purple,Red,Green,Blue,Arm up,Leather Belt,,Pink Gold Selfiestick,,83.76273207445567,883,AlgorillaArmy#842
AGA698,545138263,Light Grey and Yellow,Blue,Green,Red,Arm down,White Tanktop,Yellow Beanie,,,83.68860048773503,884,AlgorillaArmy#698
AGA179,384741993,Bright Pink and Light Blue,Blue,Normal,Normal,Arm down,Yellow Tanktop,Green Fishing Hat,,Yellow Shutter Shades,83.64005929739673,885,AlgorillaArmy#179
AGA366,539426329,Light Blue and Deep Blue,Yellow,Blue,Green,"Arm down, smiling",White Tanktop,White Fishing Hat,,,83.61462712633701,886,AlgorillaArmy#366
AGA39,377739518,Light Green and Mid Green,Normal,Normal,Normal,Arm down,White Tanktop,Brown Tophat,,,83.31338595741894,887,AlgorillaArmy#39
AGA465,545042184,White and Pink,Yellow,Normal,Normal,Arm down,,Brown Tophat,,,82.59177742751704,888,AlgorillaArmy#465
AGA475,545045060,White and Orange,Green,Green,Blue,"Arm down, smiling",Pink Vneck,,,,82.41537463079409,889,AlgorillaArmy#475
